430;24.6709;4.24;1.109596326;0.127758059;0.059516519;0.023603463;0.005397363;0.190641505;0.047218712;0.31788444;0.001093538;1.127591765;1.127591765;0.025048408;0.135479342;0.001155729;0.067496062;0.044239801;0.99472124;0.99472124;0.000491529;0.054861834;0.001797255;0.017876156;0.179149161;0.037071248;0.015031605;0.737487371;0.165769314;0.011308362;0.064433681;0.214315365;0.771180642;0.000186695;0.098021306;0.002224146;0.271514326;0.346163762;0.003313324;0.223720007;0.223720007;0.000497106;0.798698774;0.419783906;0.059028775;1.121297577;0.005719979;1.167814609;0.010850312;0.01367149;0.020809252;0.00140612;0.428251611;0.001433386;0.000299198;0.002033757;0.024413237;0.002729292;0.045244452;0.003613083;0.061494052;0.008557557;0.009984957;0.009502979;0.369638505;0.019527548;0.292461266;0.002761071;0.568424254;0.004060365;1.147706104;0.050864462;0.017269059;0.001044995;0.068867319;0.574597484;0.023984693;0.002254333;0.025113136;0.751218896;0.16622367;0.013092104;0.001105831;0.001528492;0.015675077;0.000895053;1.393932888;0.094211463;0.001095418;0.000567469;0.258910591;0.133175871;0.005650036;0.012235409;0.001845645;0.000404418;0.002587147;0.025803387
435;26.6425;7.17;1.282058936;0.139367901;0.118235858;0.05819935;0.012030256;0.373020517;0.084208872;0.589256893;0.003792439;0.91190775;0.91190775;0.055282439;0.237687826;0.003621255;0.12044414;0.088677244;0.95388594;0.95388594;0.001909675;0.097951335;0.005297746;0.039928414;0.347927268;0.071784533;0.033687126;0.745790216;0.32445096;0.029733593;0.122263051;0.399075155;0.925313057;0.000642126;0.182460335;0.007300701;0.323033511;0.660365878;0.00981097;0.426938593;0.426938593;0.001795802;0.798191627;0.790341157;0.056511572;0.96829244;0.015081037;1.065742881;0.02498706;0.027033333;0.040608883;0.004431877;0.515177408;0.004436787;0.000962032;0.005679558;0.051480798;0.008312047;0.087969841;0.00986312;0.111231113;0.022903;0.024604789;0.023055614;0.588093837;0.043016905;0.492423986;0.008071009;0.517833698;0.012016858;1.060789112;0.09508996;0.031855646;0.003144535;0.135207933;0.965630457;0.050526644;0.006383872;0.047717741;0.616907786;0.324405602;0.033093505;0.003600944;0.004752415;0.031268798;0.003345034;1.277085395;0.171047799;0.00305299;0.002154599;0.498578561;0.261729401;0.012768913;0.029432777;0.005514879;0.001356994;0.007316623;0.053420784
440;28.7027;12.11;0.952800598;0.098757009;0.213754747;0.126705725;0.023786935;0.598689438;0.161522528;0.798217646;0.011606923;0.515952712;0.515952712;0.108217974;0.290301024;0.010013555;0.2240508;0.161101892;0.605478194;0.605478194;0.006547627;0.182021716;0.013784579;0.079022711;0.642357329;0.128389994;0.066876385;0.494171147;0.58140357;0.069011971;0.217739232;0.780844594;0.712659593;0.002008398;0.249451787;0.021163326;0.247362275;0.96001095;0.025637605;0.815946886;0.815946886;0.005725188;0.523250695;1.109683753;0.036232667;0.57055847;0.035120168;0.652216079;0.050899156;0.048798689;0.072925092;0.012327302;0.399192464;0.01220839;0.002729905;0.013998174;0.096949761;0.022382267;0.15753676;0.023762006;0.201672764;0.054097805;0.053545857;0.049399824;0.62130589;0.084065641;0.563482372;0.020820915;0.317242276;0.031388572;0.655133986;0.16938545;0.056946752;0.008591677;0.236491509;1.101814677;0.095042452;0.015954828;0.085397421;0.352267859;0.58831057;0.073844332;0.010350356;0.013040094;0.056727719;0.011035402;0.783725591;0.308896749;0.007657738;0.007219476;0.74614511;0.456499646;0.025578491;0.062537537;0.014563576;0.004193099;0.018260911;0.099149774
445;30.8508;17.7;0.515611036;0.053529689;0.387784549;0.245026435;0.042996376;0.639988994;0.306406173;0.695942038;0.031349473;0.263105192;0.263105192;0.194296666;0.227781435;0.024437778;0.438620838;0.290767831;0.310451255;0.310451255;0.019811722;0.35662975;0.03166635;0.142587289;0.862996606;0.23729093;0.120856367;0.257589391;0.736971678;0.141651765;0.409643433;1.253137156;0.392526127;0.005651123;0.219729292;0.054168514;0.137475461;0.906258316;0.059131206;1.192490584;1.192490584;0.016108089;0.270273566;1.006544507;0.019720346;0.290251602;0.072366086;0.332595809;0.093426079;0.088953803;0.134297511;0.030260468;0.224378544;0.02979459;0.006836711;0.030464576;0.172788781;0.053267385;0.29014072;0.050563476;0.39563234;0.112913724;0.103549133;0.094223312;0.426403205;0.150834261;0.415126896;0.047410163;0.163699253;0.072372001;0.334402026;0.323204329;0.110043901;0.021110205;0.287316774;0.809424298;0.169234281;0.035205492;0.161439569;0.179609512;0.762186959;0.146011996;0.026260705;0.031577635;0.102957703;0.032134715;0.39972305;0.604601316;0.017203879;0.021348123;0.729243294;0.553359081;0.046563653;0.118450701;0.033985846;0.011744443;0.040236372;0.176876309
450;33.0859;18.87;0.265696877;0.030539392;0.760922488;0.438014114;0.07859458;0.443681646;0.438597421;0.412954956;0.074727868;0.145222019;0.145222019;0.355980051;0.127619652;0.052669125;0.706453187;0.568884428;0.165869686;0.165869686;0.052902447;0.577171019;0.064372784;0.259280578;0.747751311;0.465872123;0.21932976;0.139498688;0.600880871;0.261387179;0.795788483;1.339436493;0.201185965;0.014213512;0.13143572;0.122438228;0.074323622;0.568495671;0.120615479;1.1327594;1.1327594;0.039997476;0.143148551;0.613535733;0.012910387;0.158392678;0.134027533;0.179665157;0.16753567;0.174894171;0.26414702;0.065591321;0.123311611;0.06445326;0.015116528;0.05890222;0.327879018;0.112140352;0.570044087;0.095888544;0.697660447;0.210853946;0.185261431;0.167902925;0.2233449;0.276714502;0.224006839;0.095536872;0.092266105;0.147599706;0.18003937;0.617818606;0.205604819;0.046391401;0.223976001;0.435694872;0.321073329;0.068913381;0.312762085;0.099260868;0.633784802;0.263344943;0.058829719;0.067534921;0.202075929;0.082593646;0.215597301;1.081660061;0.03461572;0.055709751;0.469845768;0.435366572;0.084505703;0.210913421;0.070199271;0.029528131;0.0786492;0.339843466
455;35.4068;14.58;0.14833066;0.022170322;1.338869304;0.810244824;0.154639371;0.233270493;0.407292826;0.210838212;0.15736816;0.080253936;0.080253936;0.699773659;0.067501166;0.100974498;0.758802101;1.02002631;0.09309831;0.09309831;0.124674415;0.624572291;0.118060946;0.509186088;0.447323717;0.768238625;0.43042414;0.084658672;0.3460326;0.467675925;1.230702525;0.92849435;0.111825691;0.031849428;0.06755296;0.245132514;0.048265824;0.29092846;0.221541486;0.713882174;0.713882174;0.08768862;0.080403312;0.313311064;0.011789047;0.088250379;0.239988901;0.100873482;0.325425618;0.304370922;0.444347502;0.126357301;0.082660464;0.124321664;0.0296453;0.105323897;0.632130799;0.211096553;0.950862035;0.170756067;0.859445817;0.375659126;0.343205046;0.314355206;0.116958236;0.543953418;0.116289531;0.174124299;0.058778283;0.27114925;0.100856759;0.903464143;0.283483344;0.091212511;0.124160728;0.224983922;0.618510928;0.123769002;0.481788625;0.055796448;0.364602833;0.479157937;0.116791148;0.128616631;0.358332963;0.187406858;0.120709545;1.366448169;0.0635072;0.128315212;0.242044819;0.254690645;0.165750424;0.397450574;0.130295828;0.066273976;0.141129468;0.642403059
460;37.8121;9.9;0.080897535;0.021336806;1.643145773;1.590003771;0.268569379;0.121991308;0.254377861;0.116403442;0.295923367;0.040344779;0.040344779;1.188529514;0.04169616;0.180159474;0.528225133;1.293801159;0.04885014;0.04885014;0.259650464;0.439462945;0.212121202;0.888303506;0.240570056;0.853231213;0.756150404;0.056475601;0.18627091;0.904250243;1.253304626;0.488139001;0.061320841;0.063652436;0.038139393;0.445349114;0.038794681;0.156116497;0.396855192;0.365545347;0.365545347;0.17064155;0.042541652;0.170683186;0.01480371;0.045147617;0.463114244;0.052987424;0.600847651;0.367864612;0.510449801;0.225646474;0.06886108;0.222614244;0.053287373;0.194987892;0.950048503;0.376580496;1.073185556;0.321412284;0.67982917;0.717566706;0.673561188;0.612985047;0.065667122;0.919859757;0.066403086;0.313512001;0.04351261;0.486052314;0.052425883;0.858822554;0.252064548;0.164350007;0.063569659;0.125794146;0.926684274;0.226936146;0.497358353;0.029961667;0.185620988;0.941155658;0.211217888;0.229154949;0.447528832;0.376449396;0.062614773;1.107301422;0.114295142;0.261394988;0.129683265;0.154735354;0.295965264;0.770903196;0.233285388;0.132683473;0.258872441;0.911087349
465;40.3002;7.53;0.03992783;0.027287791;1.294649169;2.611839478;0.324981755;0.068740487;0.134895976;0.068026205;0.526884316;0.018030645;0.018030645;1.378020622;0.030875914;0.335947774;0.278150259;1.052807774;0.022932751;0.022932751;0.484062409;0.237076242;0.412717871;1.07468402;0.152486679;0.613471156;0.925404871;0.047284176;0.119230748;1.688569262;0.835252682;0.25524742;0.03040787;0.115925988;0.024137816;0.805203165;0.040899761;0.08794712;0.769883977;0.195699725;0.195699725;0.305735325;0.020085882;0.098213319;0.022671091;0.020598482;0.868061697;0.026011183;0.807531534;0.289605794;0.385790179;0.418800202;0.072785447;0.412395457;0.097585513;0.382713591;0.937511529;0.714550022;0.780979361;0.624078461;0.381761219;1.369511574;1.105284634;0.964798436;0.035203439;1.05962897;0.039062861;0.612127264;0.043012159;0.943367545;0.024266002;0.541580871;0.151819734;0.296283156;0.035349229;0.068567028;0.907580424;0.446250969;0.357802222;0.017172142;0.10199991;1.638398956;0.383886032;0.429686368;0.365328728;0.684971319;0.028915503;0.627286445;0.217996528;0.479698373;0.074644066;0.122541535;0.375492247;1.184634203;0.449264116;0.241291511;0.50889168;0.835975521
470;42.8693;6.02;0.017889824;0.040805081;0.724598515;2.883299014;0.260485793;0.037569055;0.081651997;0.040999375;0.999759956;0.007288917;0.007288917;1.027478884;0.029911519;0.657108696;0.145352694;0.59811513;0.009798356;0.009798356;0.862685951;0.133285773;0.758765903;0.834833101;0.118165228;0.331774057;0.726590293;0.054384504;0.092735809;2.327765883;0.43613604;0.143725174;0.013374766;0.209081889;0.01805451;1.575744512;0.054228302;0.046836886;1.424620148;0.109813506;0.109813506;0.562907308;0.008410263;0.056217143;0.03662257;0.008577073;1.211880531;0.0139788;0.700954204;0.172017909;0.229933209;0.820852221;0.09285405;0.802148757;0.191924213;0.628282947;0.619959829;1.371920063;0.419753173;0.963181953;0.199554009;1.993573532;1.222167481;1.004882526;0.016983366;0.78596748;0.025005728;1.108947414;0.055759315;1.744605009;0.010032311;0.277491688;0.078241672;0.568986156;0.019601979;0.034001141;0.587683035;0.757745141;0.237131976;0.014215949;0.056619361;1.975265371;0.753665715;0.837047533;0.224283127;1.235691469;0.011932561;0.319967781;0.387342395;0.859686485;0.043029507;0.122062451;0.315039354;1.196388076;0.843970813;0.431527258;0.861072553;0.514077713
475;45.5174;5.11;0.008126293;0.062744878;0.376759618;2.05622631;0.165628142;0.019559925;0.061194954;0.030237455;1.925193273;0.003027566;0.003027566;0.557070649;0.038515218;1.051303893;0.081940176;0.305631825;0.004377841;0.004377841;1.650585164;0.090964503;1.012458701;0.463315608;0.112622744;0.18170677;0.404401172;0.075310929;0.089940091;2.07749022;0.235715163;0.078267217;0.005278762;0.403122625;0.018975711;2.814374779;0.078630578;0.023744647;1.922661211;0.057527344;0.057527344;1.106216461;0.003197393;0.036149909;0.057964684;0.003811684;1.106600444;0.011773124;0.422299172;0.109616727;0.154788111;1.333233238;0.128928555;1.300011027;0.327511486;0.693994773;0.345891612;2.051373522;0.219766807;0.978183058;0.118586304;1.884928657;0.883945123;0.681548923;0.007492514;0.426804676;0.021980704;1.434234101;0.080474583;2.353373669;0.003946557;0.148883548;0.044434543;0.978745284;0.010183716;0.015782809;0.307920481;0.879400764;0.200185345;0.018775665;0.028775415;1.529365691;1.322619402;1.31077996;0.147164253;2.415826625;0.004695846;0.17687245;0.512721832;1.668981686;0.027516317;0.144295891;0.204315053;0.791020744;1.187706701;0.828463942;0.992830101;0.263587221
480;48.2423;5.17;0.005469388;0.09419554;0.21984615;1.093776658;0.12144849;0.011489811;0.058021207;0.032825983;2.880961636;0.002067973;0.002067973;0.287391973;0.056747825;1.120610048;0.044925774;0.170123049;0.003201044;0.003201044;3.142529783;0.075875574;0.876919976;0.240580367;0.131510373;0.117794617;0.207024844;0.108986962;0.107620228;1.273504361;0.14233584;0.040042174;0.002057696;0.712328605;0.026939387;3.555437272;0.114801007;0.013849083;1.67061013;0.027014146;0.027014146;1.849312879;0.001299107;0.033270617;0.088094226;0.002918142;0.710726294;0.016392576;0.232223492;0.093741351;0.138310611;1.449090371;0.186484858;1.435302074;0.383120603;0.498653384;0.22492326;2.024214573;0.127904009;0.649973133;0.079444493;1.183986887;0.497576712;0.355944591;0.003515657;0.224234697;0.028372905;1.192455127;0.11737753;2.050012102;0.002038278;0.084308651;0.028696351;1.204455268;0.005482991;0.008359397;0.173916147;0.660500315;0.217615525;0.030037209;0.013210462;0.847504249;1.619921628;1.356694777;0.128926439;4.347325229;0.002437394;0.098494931;0.47944543;3.081758708;0.025039855;0.193614368;0.147409807;0.409749177;1.097918496;1.484473449;0.737219212;0.14487818
485;51.0418;5.82;0.007127564;0.13812833;0.139800898;0.570371471;0.119942525;0.010656328;0.069706673;0.046489553;2.815902392;0.003016258;0.003016258;0.161418686;0.084900621;0.780040196;0.023594012;0.097297827;0.004648182;0.004648182;4.542948527;0.080381916;0.538306836;0.139773562;0.176213152;0.090298075;0.115300269;0.158603939;0.145315266;0.693464959;0.093080512;0.021964409;0.001225262;0.912051862;0.042323333;2.904528131;0.167655576;0.01304044;0.991892084;0.011683545;0.011683545;2.095441078;0.000992531;0.043599997;0.129698285;0.004416816;0.429374646;0.027005115;0.154174841;0.10116754;0.151367947;1.020772489;0.283463769;1.076270789;0.290501809;0.274535616;0.184984691;1.360280102;0.078633913;0.337939062;0.064127053;0.606514857;0.302602514;0.187809938;0.002753382;0.132798569;0.043353255;0.691242369;0.17159159;1.23390641;0.002305197;0.045818914;0.022267903;1.02281415;0.00430523;0.007587045;0.114587583;0.369672715;0.28260711;0.048417914;0.005950183;0.440440107;1.285045344;0.916975433;0.140300662;5.557407462;0.002752016;0.051124223;0.38795426;4.140215018;0.033115059;0.286492707;0.14241063;0.217086648;0.718114939;1.939440559;0.400971813;0.086348572
