430;0.0116;0.014442;0.015381;0.003793;0.014533;0.014532;0.013575;0.010353;0.0001;0.0001;0.0017;0.0143;0.014;0.00787;0.005939;0.013356;0.013453;0.013405;0.012341;0.01243;0.012386;0.016041;0.016157;0.0161;0.015127;0.015237;0.015183;0.015318;0.015429;0.015374;0.002462265;0.00767508;0.01280106;0.012639693;0.012013909;0.011880786;0.012003531;0.013843584;0.007746456;0.012804133;0.009920756;0.016028543;0.015375804;0.01912238;0.022231192;0.013401383;0.020087285;0.008823191;0.027916624;0.02322901;0.009661807;0.019769662;0.018369964;0.012568916;0.007377982;0.004552392;0.017015796;0.004053598;0.004144062;0.00705718;0.016755151;0.016870204;0.003318307;0.006827533;0.013453229;0.013761495;0.012352702;0.011880575;0.014779044;0.004229163;0.014834298;0.000137694;0.000139961;0.001691651;0.014255936;0.013731603;0.007870682;0.005939291;0.014307;0.015444;0.011259;0.015671;0.012732;0.012321;0.014691;0.013813;0.010979;0.011794;0.010857;0.011086;0.009768;0.01246;0.009429;0.009253;0.010584;0.010439;0.01083;0.007803;0.009305;0.008847;0.008327;0.016015;0.010654;0.010978;0.01109;0.009725;0.016087;0.009207;0.015296731;0.014334373;0.011518628;0.009917224;0.011455736;0.013914976;0.010907716;0.008164066;0.009727092;0.009395722;0.010716656;0.009670281;0.009989571
435;0.01684;0.016168;0.01883;0.004442;0.016201;0.016259;0.016576;0.01261;0.0003;0.0003;0.003399;0.0176;0.017;0.009718;0.007908;0.017233;0.017354;0.017295;0.016206;0.01632;0.016264;0.020134;0.020275;0.020205;0.018974;0.019107;0.019041;0.019236;0.019372;0.019305;0.003182267;0.009629875;0.015238336;0.014987631;0.014405031;0.014070322;0.014311707;0.016499405;0.010027318;0.015280501;0.012703584;0.02004972;0.017437502;0.023421446;0.027096263;0.01584114;0.023234846;0.011299766;0.031735046;0.027343999;0.012197358;0.022669296;0.021104886;0.016089715;0.008515935;0.005332688;0.019756462;0.005290307;0.00541241;0.009246909;0.019829841;0.020117309;0.004383614;0.008913378;0.018703489;0.018821502;0.015534325;0.017868765;0.01734641;0.006844931;0.017719106;0.000346889;0.000343059;0.003387327;0.01763902;0.017003772;0.009718599;0.007907979;0.018657;0.019837;0.015216;0.019645;0.017632;0.01692;0.018934;0.016004;0.01597;0.017054;0.015641;0.015763;0.014867;0.017333;0.014457;0.014606;0.014476;0.015975;0.015882;0.012318;0.01423;0.013394;0.01276;0.019468;0.015001;0.01512;0.015576;0.015921;0.020369;0.013877;0.018665987;0.018793625;0.014190946;0.012621531;0.01533124;0.017905178;0.015958551;0.015944414;0.01586511;0.014728079;0.015805121;0.016463868;0.014430459
440;0.023;0.017928;0.022172;0.00519;0.017918;0.018016;0.019863;0.015031;0.000899;0.0009;0.007498;0.0211;0.02;0.011496;0.009742;0.021712;0.021857;0.021787;0.020615;0.020752;0.020686;0.024808;0.024973;0.024893;0.023363;0.023517;0.023443;0.023681;0.023839;0.023763;0.003899013;0.011822865;0.017951316;0.017612246;0.017208204;0.016604053;0.016884017;0.019464229;0.012604693;0.018057796;0.015805362;0.024398404;0.019657108;0.027815726;0.031958941;0.018436328;0.026610731;0.01403593;0.03589957;0.031764587;0.014976165;0.025823546;0.024110707;0.019820987;0.009318358;0.006788633;0.022813338;0.006689526;0.006848497;0.011707254;0.023206634;0.023625641;0.005609181;0.011252485;0.024253821;0.024490593;0.018723678;0.024243575;0.019524248;0.011948672;0.023095428;0.000892281;0.000922288;0.007506119;0.021057371;0.020207761;0.011496824;0.00974212;0.023664;0.024851;0.020727;0.024443;0.023292;0.022319;0.023865;0.021343;0.021701;0.022743;0.021437;0.02128;0.020919;0.023046;0.02052;0.020473;0.019151;0.021452;0.022203;0.01786;0.020128;0.019113;0.018528;0.023949;0.021219;0.020382;0.021192;0.021708;0.025645;0.018808;0.021804948;0.024999959;0.017287743;0.015943519;0.019459634;0.022925769;0.021580444;0.020349784;0.020782863;0.020627375;0.020915566;0.021686684;0.019349754
445;0.0298;0.019607;0.025106;0.006086;0.019636;0.019685;0.023284;0.017637;0.002298;0.002299;0.016197;0.0251;0.023999;0.013465;0.011646;0.026911;0.027093;0.027013;0.025808;0.025982;0.025906;0.030212;0.030416;0.030327;0.028533;0.028725;0.028641;0.028929;0.029124;0.029039;0.00471421;0.014777395;0.020930542;0.020468147;0.020480715;0.019535763;0.019682684;0.022711271;0.015493683;0.021144929;0.019306307;0.029050456;0.0220957;0.032286606;0.036684525;0.021278335;0.030030975;0.017064707;0.040349742;0.036259417;0.017941708;0.029111943;0.027307736;0.023517885;0.009308741;0.008557644;0.026595962;0.008294743;0.008493784;0.01457215;0.026863567;0.027355551;0.00703669;0.013978415;0.030254261;0.030352027;0.02232753;0.032330795;0.022179315;0.019563602;0.026289679;0.002277506;0.002308681;0.016199075;0.02509415;0.023966795;0.013466108;0.01164574;0.029913;0.030787;0.02698;0.030325;0.029974;0.029061;0.030127;0.026142;0.028188;0.029197;0.028433;0.027837;0.027544;0.029483;0.027507;0.027413;0.025036;0.028702;0.028739;0.024896;0.027197;0.026118;0.02552;0.029511;0.027855;0.02713;0.027836;0.028926;0.031788;0.025209;0.025461656;0.029168248;0.021545842;0.0203159;0.024314328;0.028983563;0.030315858;0.026717557;0.027165974;0.027781901;0.026301744;0.024329931;0.025249371
450;0.038;0.023107;0.027565;0.007885;0.023194;0.023192;0.028247;0.021402;0.005296;0.005397;0.031194;0.0315;0.029999;0.016599;0.01453;0.033743;0.033969;0.033871;0.032734;0.032954;0.032859;0.037683;0.037936;0.037827;0.035687;0.035925;0.035822;0.036136;0.036379;0.036274;0.00591821;0.01757439;0.025044889;0.024291754;0.02486648;0.023519288;0.023446555;0.027127672;0.019444715;0.025388826;0.024165949;0.03510652;0.025712988;0.038768349;0.043401602;0.025594705;0.033987527;0.021299447;0.045881166;0.041478008;0.021796154;0.033114596;0.03124688;0.028170093;0.011001096;0.011148488;0.032313633;0.010663084;0.010870906;0.018901232;0.031503718;0.032255131;0.009078959;0.01820272;0.036323718;0.037105047;0.027683056;0.041063734;0.025645406;0.029822408;0.032436614;0.005314444;0.005422938;0.031211857;0.03145916;0.029759544;0.016600364;0.01452989;0.037156;0.038085;0.035095;0.037247;0.037633;0.036772;0.037201;0.032949;0.035865;0.03703;0.036066;0.035522;0.035765;0.037466;0.03567;0.035733;0.032142;0.035799;0.036598;0.032242;0.034995;0.034514;0.033935;0.036184;0.036243;0.035159;0.036214;0.037474;0.039393;0.032477;0.030997033;0.036197699;0.028205711;0.026886194;0.031206122;0.03527319;0.039037246;0.036699479;0.035137936;0.036357662;0.03233219;0.032981448;0.033424532
455;0.048;0.030251;0.029919;0.011382;0.030333;0.030372;0.03624;0.027308;0.011292;0.011494;0.052389;0.0415;0.038999;0.022644;0.020222;0.043634;0.043921;0.043809;0.042746;0.043028;0.042918;0.048038;0.048355;0.048232;0.04556;0.045859;0.045743;0.046127;0.046431;0.046313;0.007890504;0.02323166;0.031577417;0.030226078;0.031424184;0.029594027;0.029322789;0.034062571;0.025600576;0.032042176;0.031758475;0.044201989;0.031743564;0.04937489;0.054563295;0.032841649;0.039443784;0.028055066;0.053753927;0.048587597;0.027643356;0.038823548;0.036881802;0.035299002;0.016844229;0.015292688;0.041510028;0.014632698;0.014802559;0.026134029;0.038214572;0.039741841;0.012448102;0.025427694;0.043548452;0.043980285;0.036359917;0.049337745;0.030967128;0.039774973;0.040417249;0.011261521;0.011459627;0.052386728;0.041547327;0.039176196;0.022646495;0.020222224;0.046459;0.047175;0.044823;0.046077;0.0474;0.046586;0.046166;0.041904;0.045688;0.047347;0.046034;0.044914;0.04539;0.047383;0.045405;0.045889;0.04183;0.046077;0.046402;0.041707;0.044432;0.045083;0.044433;0.045363;0.046388;0.045217;0.046678;0.047854;0.048909;0.041495;0.039023562;0.043100385;0.038417601;0.037596285;0.041599136;0.042255021;0.047627121;0.049050177;0.045174153;0.04678027;0.040115444;0.042121494;0.044984508
460;0.06;0.042629;0.035155;0.017766;0.042804;0.042901;0.047811;0.038623;0.021585;0.021789;0.077784;0.0568;0.052999;0.033843;0.030427;0.05646;0.056841;0.056692;0.055582;0.055957;0.05581;0.061607;0.062023;0.06186;0.058523;0.058918;0.058763;0.059283;0.059684;0.059526;0.010833869;0.032087167;0.042589587;0.040258677;0.042284972;0.039741569;0.039315163;0.045799185;0.035938183;0.043142713;0.044237372;0.058986455;0.041622933;0.064985963;0.071657593;0.044253895;0.048573018;0.03937241;0.066229975;0.059945407;0.037435209;0.048178003;0.046146596;0.047318302;0.026035607;0.021741452;0.056266594;0.021652174;0.021830514;0.038303965;0.048896211;0.052122861;0.018682283;0.037740611;0.05591842;0.058204604;0.049375644;0.05839022;0.039777062;0.049716047;0.052870833;0.021616503;0.021847465;0.07784607;0.056834813;0.05344459;0.033846799;0.030426885;0.057777;0.058496;0.057205;0.057694;0.059731;0.059056;0.057738;0.052474;0.057583;0.059562;0.057638;0.056878;0.057322;0.059493;0.057655;0.058903;0.053866;0.058355;0.058786;0.053816;0.057066;0.058298;0.057554;0.056298;0.058761;0.057756;0.059793;0.060596;0.060854;0.0529;0.051370903;0.055959177;0.051916581;0.053722267;0.054966996;0.053102076;0.05704419;0.061056017;0.057089396;0.059106034;0.050570025;0.054728275;0.061538339
465;0.0739;0.061763;0.046194;0.028338;0.062267;0.062365;0.063494;0.058354;0.037674;0.037981;0.110678;0.0765;0.071998;0.052558;0.047131;0.072115;0.072582;0.072412;0.071226;0.071688;0.07152;0.078386;0.078893;0.078709;0.074351;0.074831;0.074656;0.075337;0.075825;0.075647;0.014900624;0.046954525;0.059887454;0.05620241;0.059346279;0.055763967;0.055226368;0.064289444;0.052213277;0.060500757;0.063428885;0.081630035;0.056522245;0.086535926;0.095908039;0.06068716;0.063412083;0.056940688;0.085224754;0.077679735;0.052899022;0.062990761;0.060826157;0.066384825;0.037826093;0.031486104;0.078124076;0.03326552;0.033496182;0.057044747;0.065453688;0.071346103;0.029293884;0.056770316;0.073127551;0.073828415;0.06727899;0.06964175;0.054422558;0.071641951;0.066937512;0.03765553;0.0380312;0.110747892;0.076535046;0.071786762;0.052563115;0.047130907;0.071423;0.071992;0.072423;0.071072;0.07368;0.072964;0.070886;0.065196;0.071693;0.074154;0.072857;0.070631;0.071703;0.073266;0.072939;0.073727;0.068687;0.072698;0.073337;0.068092;0.071631;0.073574;0.072666;0.070469;0.07397;0.072822;0.075188;0.07607;0.075311;0.06628;0.068203119;0.071469782;0.067333615;0.074610346;0.069539577;0.071333277;0.068733952;0.072625268;0.071192877;0.073992201;0.066060581;0.073015347;0.083132032
470;0.09098;0.084959;0.066815;0.042219;0.085807;0.085901;0.083743;0.084414;0.060957;0.061369;0.154469;0.0986;0.092998;0.078947;0.070972;0.090284;0.09085;0.090647;0.089303;0.089863;0.089661;0.097617;0.098228;0.098009;0.092689;0.093268;0.09306;0.09413;0.09472;0.094508;0.020366213;0.068013794;0.083477045;0.078326801;0.082498238;0.07780292;0.077198125;0.08922606;0.074462762;0.084231935;0.089070973;0.111370736;0.076354327;0.116411826;0.128445535;0.08170261;0.084242271;0.080316628;0.110265812;0.101813176;0.074015703;0.083621828;0.081128159;0.092735665;0.054931482;0.046458739;0.105922658;0.050787973;0.05062045;0.081797338;0.088999354;0.097032678;0.044866093;0.081726961;0.090031608;0.091284486;0.091533863;0.086229445;0.076879965;0.097676799;0.094010781;0.060961982;0.061352737;0.154549905;0.098614522;0.092516747;0.078955023;0.07097223;0.088667;0.089075;0.091227;0.088173;0.091423;0.091268;0.0879;0.08281;0.089186;0.092502;0.090365;0.088435;0.090118;0.091389;0.091057;0.091651;0.087615;0.091079;0.091708;0.085448;0.090604;0.092853;0.092224;0.088458;0.092803;0.09134;0.094328;0.095112;0.093557;0.083402;0.089047311;0.092203286;0.083982074;0.096828107;0.084188326;0.090853846;0.085034878;0.085637818;0.088168255;0.092375978;0.087454191;0.090818455;0.106527023
475;0.1126;0.109611;0.099989;0.058791;0.110611;0.110745;0.108976;0.1147;0.091736;0.092154;0.19766;0.1207;0.113997;0.109358;0.09873;0.111856;0.1125;0.112319;0.11099;0.111629;0.111449;0.11986;0.12055;0.120356;0.11399;0.114643;0.114459;0.115883;0.11655;0.116362;0.027335664;0.093140925;0.112019824;0.105569601;0.110311996;0.104664994;0.104080531;0.118921452;0.101483608;0.113039803;0.119518235;0.145847825;0.100072392;0.154815399;0.168294453;0.1060437;0.109982889;0.107873358;0.139568346;0.13089928;0.099569129;0.109152606;0.10604232;0.12491549;0.079245619;0.067522307;0.1372385;0.073988248;0.072822134;0.110692047;0.119070154;0.127304976;0.065011773;0.110528347;0.108456029;0.10968524;0.122434579;0.108785586;0.105283776;0.122543055;0.122908764;0.091834677;0.092171024;0.197737286;0.120731784;0.113930212;0.10936834;0.098729987;0.113766;0.11367;0.117534;0.112129;0.117825;0.117644;0.112306;0.1073;0.116159;0.119601;0.11824;0.114561;0.117934;0.118401;0.119725;0.119524;0.113677;0.118179;0.119016;0.112406;0.118396;0.12056;0.119768;0.112641;0.120785;0.11762;0.120927;0.124401;0.119068;0.109649;0.110514635;0.110805508;0.102092727;0.115796656;0.099305761;0.108058192;0.107188022;0.103699246;0.10898325;0.112206109;0.11284194;0.106480998;0.127500012
480;0.13902;0.137549;0.143218;0.080047;0.138366;0.138556;0.139439;0.147326;0.130309;0.130634;0.233953;0.1466;0.138997;0.139332;0.127674;0.136772;0.137541;0.137271;0.136163;0.136929;0.13666;0.144901;0.145714;0.145429;0.138053;0.138826;0.138555;0.140708;0.141499;0.141221;0.035318053;0.118348149;0.140599037;0.133084812;0.138090069;0.131476558;0.131218149;0.148426091;0.128831874;0.141674321;0.149680105;0.179237723;0.124049532;0.191754436;0.206145676;0.130477581;0.135860863;0.135382079;0.168486056;0.159721122;0.125301441;0.13500286;0.131263755;0.156618999;0.105909633;0.090322402;0.167292235;0.096677749;0.095632273;0.138809317;0.149694115;0.156617308;0.086391665;0.138341564;0.13325198;0.136753421;0.157676463;0.138879278;0.134042796;0.150102076;0.157706129;0.130364343;0.130673119;0.234005983;0.146608729;0.138973025;0.139345147;0.127673572;0.143425;0.14355;0.148181;0.141514;0.148461;0.149063;0.142248;0.135781;0.147168;0.150963;0.148116;0.14538;0.14763;0.149828;0.149853;0.150293;0.145214;0.147854;0.149915;0.142582;0.149095;0.152555;0.151441;0.143014;0.150646;0.148799;0.15261;0.155265;0.150058;0.139225;0.13089489;0.135053607;0.124647021;0.132715536;0.118465157;0.129036609;0.137018022;0.128529852;0.135033168;0.134634031;0.139648608;0.126666943;0.148704465
