565;0.005011872;8.46E-12;1.01E-11;8.43E-10;7.13E-10;7.22E-12;2.82E-08;2.68E-08;2.62E-08;7.46E-12;0.025891326;0.017942475;0.019186028;7.21E-12;8.46E-12;8.64E-12;0.018980397;0.017918175;0.018164266;0.010449163;8.08E-12;7.74E-12;7.86E-12;2.95E-08;2.63E-08;2.49E-08;0.000003638;7.8574E-14;8.4325E-14;7.265E-14;0.00000273
570;0.003981072;5.16E-12;6.17E-12;5.02E-10;4.22E-10;4.42E-12;1.70E-08;1.61E-08;1.57E-08;4.47E-12;0.015809122;0.010759142;0.011555398;4.38E-12;5.10E-12;5.19E-12;0.01187216;0.011137267;0.011371314;0.007462423;4.85E-12;4.77E-12;4.79E-12;1.79E-08;1.58E-08;1.43E-08;2.2928E-06;4.9602E-14;5.3139E-14;4.5901E-14;0.00000167
575;0.003162278;2.43E-12;2.92E-12;2.40E-10;2.01E-10;2.15E-12;7.87E-09;7.50E-09;7.31E-09;2.13E-12;0.007153713;0.004979213;0.005385342;2.08E-12;2.44E-12;2.47E-12;0.005615738;0.005275456;0.005384675;0.004393702;2.28E-12;2.30E-12;2.27E-12;8.67E-09;7.30E-09;6.62E-09;1.1209E-06;2.4356E-14;2.6137E-14;2.2085E-14;0.0000008
580;0.002511886;9.68E-13;1.12E-12;9.53E-11;8.13E-11;8.50E-13;3.02E-09;2.90E-09;2.82E-09;8.98E-13;0.002677514;0.001948834;0.002160049;7.83E-13;9.30E-13;9.86E-13;0.002107344;0.00207014;0.002018047;0.002168884;9.02E-13;9.68E-13;9.95E-13;2.44E-09;3.34E-09;1.88E-09;4.286E-07;8.968E-15;1.025E-14;8.622E-15;0.000000306
585;0.001995262;3.83E-13;4.03E-13;3.64E-11;3.01E-11;3.33E-13;1.09E-09;1.03E-09;9.94E-10;4.06E-13;0.000942791;0.000652198;0.000751453;2.57E-13;3.69E-13;3.51E-13;0.00070391;0.000784252;0.000774095;0.000939143;3.70E-13;4.08E-13;4.19E-13;1.00E-09;8.22E-10;3.62E-10;1.238E-07;2.883E-15;2.487E-15;2.076E-15;0.000000116
590;0.001584893;1.89E-13;1.82E-13;1.64E-11;1.45E-11;1.61E-13;4.63E-10;4.49E-10;4.21E-10;1.91E-13;0.000459234;0.000273595;0.000346204;1.04E-13;1.59E-13;1.61E-13;0.000416878;0.000372877;0.000342813;0.000399613;2.03E-13;2.04E-13;2.16E-13;5.76E-10;1.01E-09;-5.96E-10;2.44E-08;4E-18;4.23E-16;4.23E-16;0.000000059
595;0.001258925;1.53E-13;1.38E-13;1.29E-11;1.12E-11;1.18E-13;3.43E-10;3.34E-10;3.27E-10;2.22E-13;0.000197989;0.000203163;0.000229616;8.15E-14;1.46E-13;1.32E-13;0.00016892;0.00029026;0.000191115;0.000211979;1.52E-13;1.19E-13;1.53E-13;1.20E-10;1.43E-09;-4.15E-10;8.5E-09;-4.31E-16;-1E-18;0;4.02E-08
600;0.001;1.46E-13;1.44E-13;1.39E-11;1.17E-11;1.10E-13;3.99E-10;3.97E-10;3.97E-10;2.01E-13;0.000592239;0.000211946;0.000260529;1.06E-13;9.60E-14;1.63E-13;0.000231298;0.000321157;0.000306729;0.000172358;1.78E-13;1.61E-13;1.88E-13;-1.94E-11;5.39E-10;4.10E-10;1.16E-08;-4.41E-16;0;0;6.17E-08
605;0.001;1.67E-13;1.56E-13;1.52E-11;1.22E-11;1.31E-13;4.60E-10;4.39E-10;4.12E-10;2.77E-13;0.000580047;0.000232453;0.000303519;1.32E-13;1.24E-13;1.54E-13;0.000310132;0.000344321;0.000374867;0.000180304;1.86E-13;1.90E-13;1.59E-13;-8.12E-10;8.15E-10;1.70E-10;1.87E-08;3.22E-16;6.43E-16;3.22E-16;0.000000066
610;0.001;1.70E-13;1.65E-13;1.64E-11;1.35E-11;1.15E-13;5.08E-10;4.58E-10;4.57E-10;2.44E-13;0.000548982;0.000255865;0.000327446;1.45E-13;1.62E-13;1.61E-13;0.000320523;0.00034848;0.000366744;0.000190253;1.83E-13;2.09E-13;1.65E-13;-2.08E-10;6.59E-10;6.69E-10;0.000000017;3.2E-16;3.21E-16;3.21E-16;6.58E-08
615;0.001;1.80E-13;1.64E-13;1.51E-11;1.27E-11;1.23E-13;4.80E-10;4.50E-10;4.24E-10;2.48E-13;0.000633669;0.000244743;0.00032424;1.48E-13;1.54E-13;1.86E-13;0.000300869;0.000365246;0.000295943;0.000187537;1.86E-13;2.06E-13;1.63E-13;1.96E-10;6.10E-10;4.85E-10;8.5E-09;0;3.21E-16;3.22E-16;6.59E-08
620;0.001;1.45E-13;1.47E-13;1.29E-11;1.14E-11;1.23E-13;4.25E-10;3.89E-10;3.87E-10;1.98E-13;0.000556385;0.000229406;0.000295649;1.23E-13;1.36E-13;1.69E-13;0.000291251;0.00036322;0.000308212;0.000171735;1.55E-13;1.63E-13;1.90E-13;5.33E-10;8.45E-10;1.19E-09;1.06E-08;-3.22E-16;3.23E-16;3.23E-16;6.61E-08
625;0.001;1.43E-13;1.18E-13;1.11E-11;9.57E-12;9.59E-14;3.64E-10;3.22E-10;3.05E-10;1.89E-13;0.00041311;0.000165254;0.000228572;1.08E-13;1.23E-13;1.37E-13;0.000245031;0.000277442;0.000307433;0.000145287;1.47E-13;1.66E-13;1.55E-13;2.09E-10;1.10E-09;7.27E-10;3.3E-09;-3.25E-16;1E-18;1E-18;0.00000005
630;0.001;9.07E-14;8.20E-14;9.11E-12;6.99E-12;6.92E-14;2.28E-10;2.26E-10;2.57E-10;1.96E-13;0.0003692;0.000128984;0.000186198;1.47E-13;5.51E-14;8.18E-14;0.000166527;0.000191576;0.000179246;0.000115442;1.08E-13;1.46E-13;1.22E-13;-1.29E-09;2.38E-10;6.03E-10;9E-10;-6.57E-16;0;0;5.04E-08
635;0.001;7.46E-14;6.02E-14;6.32E-12;4.93E-12;4.00E-14;1.78E-10;1.81E-10;1.77E-10;1.57E-13;0.000370442;8.03E-05;0.000147627;6.89E-14;3.52E-14;6.36E-14;0.000133426;0.000173756;0.000176862;8.91E-05;7.50E-14;5.40E-14;8.00E-14;-3.49E-10;3.53E-10;4.89E-10;3E-10;-1.012E-15;0;0;3.45E-08
640;0.001;5.29E-14;4.20E-14;5.07E-12;3.67E-12;3.60E-14;1.25E-10;1.10E-10;1.34E-10;1.14E-13;0.000298904;5.38E-05;0.000101741;3.34E-14;4.27E-14;4.43E-14;6.51E-05;0.000138793;9.08E-05;6.64E-05;4.36E-14;7.08E-14;4.41E-14;4.76E-10;-1.99E-10;4.96E-10;1E-10;-1.028E-15;0;0;1.75E-08
645;0.001;3.64E-14;3.38E-14;3.56E-12;2.17E-12;2.65E-14;7.58E-11;1.15E-10;1.13E-10;1.22E-13;0.000216336;4.37E-05;9.15E-05;6.36E-14;4.72E-14;5.36E-14;8.45E-05;8.21E-05;9.52E-05;5.07E-05;3.86E-14;2.50E-14;4.02E-14;1.58E-10;4.68E-10;5.15E-10;1E-10;-1.354E-15;0;0;1.73E-08
650;0.001;1.49E-14;2.76E-14;2.71E-12;3.60E-12;1.35E-14;1.01E-10;7.83E-11;8.49E-11;1.28E-13;9.78E-05;5.41E-05;6.38E-05;5.19E-15;7.08E-14;2.68E-14;0.000175764;1.58E-05;9.63E-05;4.91E-05;6.82E-14;2.03E-14;2.74E-14;-2.66E-10;2.62E-10;3.94E-10;0;-1.333E-15;0;0;0.000000017
655;0.001;1.60E-14;2.97E-14;2.29E-12;3.83E-12;2.26E-14;8.79E-11;7.85E-11;9.20E-11;1.47E-13;0.000135805;4.31E-05;4.73E-05;2.88E-16;3.63E-14;5.71E-14;8.46E-05;1.49E-05;0.000102;6.08E-05;4.37E-14;4.84E-14;2.21E-14;4.17E-10;3.65E-10;-1.89E-10;1E-10;-9.87E-16;0;0;1.68E-08
660;0.001;2.37E-14;4.57E-14;3.92E-12;4.23E-12;4.01E-14;1.25E-10;1.22E-10;1.27E-10;1.32E-13;7.88E-05;8.67E-05;9.47E-05;1.97E-14;7.20E-14;4.74E-14;0.000217656;4.88E-05;0.000172137;8.42E-05;6.86E-14;5.28E-14;4.09E-14;-1.95E-10;7.07E-10;1.65E-10;1E-10;-1.297E-15;0;0;0.000000033
665;0.001;4.52E-14;6.21E-14;5.47E-12;6.69E-12;4.19E-14;1.95E-10;1.61E-10;1.81E-10;9.91E-14;0.000190341;0.000102974;0.000158196;-1.22E-14;1.18E-13;7.97E-14;0.000164537;0.000131658;0.000190086;0.000132253;1.12E-13;1.08E-13;1.01E-13;1.73E-10;4.57E-10;1.88E-10;0;-9.65E-16;0;0;3.29E-08
670;0.001;9.37E-14;1.09E-13;9.21E-12;1.07E-11;9.59E-14;3.41E-10;3.15E-10;2.92E-10;2.05E-13;0.000434305;0.000205094;0.000294876;8.13E-14;1.86E-13;1.66E-13;0.000332133;0.000244443;0.000362991;0.000236216;1.92E-13;1.82E-13;1.63E-13;3.98E-12;8.17E-10;3.97E-10;1E-10;-9.6E-16;0;0;6.52E-08
675;0.001;1.65E-13;2.00E-13;1.76E-11;1.88E-11;1.56E-13;6.42E-10;5.46E-10;5.77E-10;2.53E-13;0.000752941;0.000440683;0.000522735;2.46E-13;3.32E-13;3.18E-13;0.000673597;0.000551024;0.000651197;0.000438263;3.28E-13;3.36E-13;2.85E-13;1.13E-09;5.90E-10;1.02E-09;5E-10;-9.57E-16;0;0;0.000000114
680;0.001;3.09E-13;3.73E-13;3.08E-11;3.35E-11;2.81E-13;1.20E-09;1.07E-09;1.06E-09;4.06E-13;0.001434308;0.000877938;0.001035469;5.30E-13;6.09E-13;6.07E-13;0.001253522;0.001212241;0.00127148;0.000780027;5.51E-13;6.01E-13;5.50E-13;1.46E-09;1.93E-09;1.59E-09;1.1E-09;-3.2E-16;0;0;0.000000195
685;0.001;5.44E-13;6.53E-13;5.35E-11;5.70E-11;4.98E-13;2.03E-09;1.82E-09;1.80E-09;6.12E-13;0.002465326;0.001709589;0.00194444;9.79E-13;1.10E-12;1.10E-12;0.00239285;0.002189643;0.002282782;0.001266958;9.27E-13;9.52E-13;9.30E-13;2.95E-09;2.85E-09;2.82E-09;0.000000004;0;3.2E-16;1E-18;0.00000036
690;0.001;8.40E-13;9.94E-13;8.18E-11;8.73E-11;7.53E-13;2.97E-09;2.73E-09;2.70E-09;8.60E-13;0.004137718;0.002721111;0.003087017;1.52E-12;1.73E-12;1.75E-12;0.003740738;0.003470016;0.003630769;0.001824591;1.43E-12;1.43E-12;1.36E-12;4.26E-09;4.60E-09;4.52E-09;1.02E-08;0;3.23E-16;3.22E-16;0.000000561
695;0.001;1.05E-12;1.26E-12;1.03E-10;1.11E-10;9.58E-13;3.71E-09;3.37E-09;3.35E-09;1.04E-12;0.005466328;0.003586;0.004050726;2.07E-12;2.29E-12;2.30E-12;0.004950611;0.004690859;0.004789061;0.002306159;1.89E-12;1.83E-12;1.78E-12;5.70E-09;5.94E-09;5.58E-09;9.4E-09;0;3.26E-16;0;0.000000735
700;0.001;1.13E-12;1.37E-12;1.11E-10;1.19E-10;1.02E-12;3.90E-09;3.55E-09;3.54E-09;1.08E-12;0.006188135;0.004030551;0.004553419;2.34E-12;2.56E-12;2.55E-12;0.005561781;0.005373092;0.005406481;0.002566187;2.09E-12;2.08E-12;1.99E-12;6.32E-09;6.70E-09;5.70E-09;9.6E-09;0;3.29E-16;0;0.000000809
705;0.001;1.06E-12;1.28E-12;1.04E-10;1.10E-10;9.63E-13;3.70E-09;3.32E-09;3.29E-09;1.02E-12;0.006101855;0.0039123;0.004437358;2.29E-12;2.48E-12;2.48E-12;0.005401328;0.005171356;0.005233076;0.002549062;1.97E-12;1.99E-12;1.87E-12;7.11E-09;5.92E-09;6.37E-09;3.5E-09;-3.33E-16;0;0;0.000000782
710;0.001;8.97E-13;1.06E-12;8.67E-11;9.36E-11;8.00E-13;3.07E-09;2.77E-09;2.76E-09;8.31E-13;0.005332988;0.003446776;0.003910342;2.00E-12;2.15E-12;2.17E-12;0.004628528;0.004479221;0.004603336;0.0023047;1.72E-12;1.74E-12;1.65E-12;5.86E-09;5.13E-09;4.65E-09;1.3E-09;-6.76E-16;0;0;0.000000674
